,Season,StandardizedFlow,StandardizedTemperature,Lambda,meanFlow,sdFlow,meanTemp,sdTemp,Flow,Temp
494,Summer,0,0.75,0.308575215,0.052218074,0.045882283,16.02298656,0.660846285,0.052218074,16.51862128
495,Fall,0,0.75,0.497480726,0.15686571,0.118468631,7.687613231,1.953109223,0.15686571,9.152445148
496,Winter,0,0.75,0.60875326,0.201612372,0.043500877,1.723267351,0.454017406,0.201612372,2.063780405
497,Spring,0.25,0.75,0.541629061,0.164927627,0.080264126,10.58272442,1.324704802,0.184993659,11.57625302
498,Summer,0.25,0.75,0.30215751,0.052218074,0.045882283,16.02298656,0.660846285,0.063688644,16.51862128
499,Fall,0.25,0.75,0.521064059,0.15686571,0.118468631,7.687613231,1.953109223,0.186482868,9.152445148
500,Winter,0.25,0.75,0.648732551,0.201612372,0.043500877,1.723267351,0.454017406,0.212487591,2.063780405
501,Spring,0.5,0.75,0.545992119,0.164927627,0.080264126,10.58272442,1.324704802,0.20505969,11.57625302
502,Summer,0.5,0.75,0.299324017,0.052218074,0.045882283,16.02298656,0.660846285,0.075159215,16.51862128
503,Fall,0.5,0.75,0.544178462,0.15686571,0.118468631,7.687613231,1.953109223,0.216100025,9.152445148
504,Winter,0.5,0.75,0.664644858,0.201612372,0.043500877,1.723267351,0.454017406,0.223362811,2.063780405
505,Spring,0.75,0.75,0.551070799,0.164927627,0.080264126,10.58272442,1.324704802,0.225125722,11.57625302
506,Summer,0.75,0.75,0.299214494,0.052218074,0.045882283,16.02298656,0.660846285,0.086629786,16.51862128
507,Fall,0.75,0.75,0.567117579,0.15686571,0.118468631,7.687613231,1.953109223,0.245717183,9.152445148
508,Winter,0.75,0.75,0.641600225,0.201612372,0.043500877,1.723267351,0.454017406,0.23423803,2.063780405
509,Spring,1,0.75,0.556117116,0.164927627,0.080264126,10.58272442,1.324704802,0.245191753,11.57625302
510,Summer,1,0.75,0.3003811,0.052218074,0.045882283,16.02298656,0.660846285,0.098100356,16.51862128
511,Fall,1,0.75,0.59002927,0.15686571,0.118468631,7.687613231,1.953109223,0.275334341,9.152445148
512,Winter,1,0.75,0.576256275,0.201612372,0.043500877,1.723267351,0.454017406,0.245113249,2.063780405
513,Spring,1.25,0.75,0.560255924,0.164927627,0.080264126,10.58272442,1.324704802,0.265257785,11.57625302
514,Summer,1.25,0.75,0.301704593,0.052218074,0.045882283,16.02298656,0.660846285,0.109570927,16.51862128
515,Fall,1.25,0.75,0.613044454,0.15686571,0.118468631,7.687613231,1.953109223,0.304951499,9.152445148
516,Winter,1.25,0.75,0.484162679,0.201612372,0.043500877,1.723267351,0.454017406,0.255988468,2.063780405
517,Spring,1.5,0.75,0.562737734,0.164927627,0.080264126,10.58272442,1.324704802,0.285323816,11.57625302
518,Summer,1.5,0.75,0.302585114,0.052218074,0.045882283,16.02298656,0.660846285,0.121041498,16.51862128
519,Fall,1.5,0.75,0.636286119,0.15686571,0.118468631,7.687613231,1.953109223,0.334568656,9.152445148
520,Winter,1.5,0.75,0.388338539,0.201612372,0.043500877,1.723267351,0.454017406,0.266863687,2.063780405
521,Spring,-1.5,1,0.477858533,0.164927627,0.080264126,10.58272442,1.324704802,0.044531438,11.90742923
522,Summer,-1.5,1,0.286816895,0.052218074,0.045882283,16.02298656,0.660846285,-0.01660535,16.68383285
523,Fall,-1.5,1,0.325135379,0.15686571,0.118468631,7.687613231,1.953109223,-0.020837236,9.640722454
524,Winter,-1.5,1,0.273690563,0.201612372,0.043500877,1.723267351,0.454017406,0.136361057,2.177284757
525,Spring,-1.25,1,0.492171689,0.164927627,0.080264126,10.58272442,1.324704802,0.06459747,11.90742923
526,Summer,-1.25,1,0.289304658,0.052218074,0.045882283,16.02298656,0.660846285,-0.005134779,16.68383285
527,Fall,-1.25,1,0.346164581,0.15686571,0.118468631,7.687613231,1.953109223,0.008779921,9.640722454
528,Winter,-1.25,1,0.313299295,0.201612372,0.043500877,1.723267351,0.454017406,0.147236276,2.177284757
529,Spring,-1,1,0.504387503,0.164927627,0.080264126,10.58272442,1.324704802,0.084663501,11.90742923
530,Summer,-1,1,0.291319794,0.052218074,0.045882283,16.02298656,0.660846285,0.006335791,16.68383285
531,Fall,-1,1,0.367130866,0.15686571,0.118468631,7.687613231,1.953109223,0.038397079,9.640722454
532,Winter,-1,1,0.358628036,0.201612372,0.043500877,1.723267351,0.454017406,0.158111495,2.177284757
533,Spring,-0.75,1,0.513088025,0.164927627,0.080264126,10.58272442,1.324704802,0.104729533,11.90742923
534,Summer,-0.75,1,0.288456846,0.052218074,0.045882283,16.02298656,0.660846285,0.017806362,16.68383285
535,Fall,-0.75,1,0.390945507,0.15686571,0.118468631,7.687613231,1.953109223,0.068014237,9.640722454
536,Winter,-0.75,1,0.410514756,0.201612372,0.043500877,1.723267351,0.454017406,0.168986715,2.177284757
537,Spring,-0.5,1,0.517541602,0.164927627,0.080264126,10.58272442,1.324704802,0.124795564,11.90742923
538,Summer,-0.5,1,0.278252439,0.052218074,0.045882283,16.02298656,0.660846285,0.029276932,16.68383285
539,Fall,-0.5,1,0.416708338,0.15686571,0.118468631,7.687613231,1.953109223,0.097631394,9.640722454
540,Winter,-0.5,1,0.469537156,0.201612372,0.043500877,1.723267351,0.454017406,0.179861934,2.177284757
541,Spring,-0.25,1,0.519086551,0.164927627,0.080264126,10.58272442,1.324704802,0.144861596,11.90742923
542,Summer,-0.25,1,0.261711518,0.052218074,0.045882283,16.02298656,0.660846285,0.040747503,16.68383285
543,Fall,-0.25,1,0.440516377,0.15686571,0.118468631,7.687613231,1.953109223,0.127248552,9.640722454
544,Winter,-0.25,1,0.535228872,0.201612372,0.043500877,1.723267351,0.454017406,0.190737153,2.177284757
545,Spring,0,1,0.52016296,0.164927627,0.080264126,10.58272442,1.324704802,0.164927627,11.90742923
546,Summer,0,1,0.242624964,0.052218074,0.045882283,16.02298656,0.660846285,0.052218074,16.68383285
547,Fall,0,1,0.462125499,0.15686571,0.118468631,7.687613231,1.953109223,0.15686571,9.640722454
548,Winter,0,1,0.604345136,0.201612372,0.043500877,1.723267351,0.454017406,0.201612372,2.177284757
549,Spring,0.25,1,0.522138468,0.164927627,0.080264126,10.58272442,1.324704802,0.184993659,11.90742923
550,Summer,0.25,1,0.225191665,0.052218074,0.045882283,16.02298656,0.660846285,0.063688644,16.68383285
551,Fall,0.25,1,0.482509965,0.15686571,0.118468631,7.687613231,1.953109223,0.186482868,9.640722454
552,Winter,0.25,1,0.667048433,0.201612372,0.043500877,1.723267351,0.454017406,0.212487591,2.177284757
553,Spring,0.5,1,0.525462486,0.164927627,0.080264126,10.58272442,1.324704802,0.20505969,11.90742923
554,Summer,0.5,1,0.211672303,0.052218074,0.045882283,16.02298656,0.660846285,0.075159215,16.68383285
555,Fall,0.5,1,0.502066634,0.15686571,0.118468631,7.687613231,1.953109223,0.216100025,9.640722454
556,Winter,0.5,1,0.702227105,0.201612372,0.043500877,1.723267351,0.454017406,0.223362811,2.177284757
557,Spring,0.75,1,0.529643251,0.164927627,0.080264126,10.58272442,1.324704802,0.225125722,11.90742923
558,Summer,0.75,1,0.201868596,0.052218074,0.045882283,16.02298656,0.660846285,0.086629786,16.68383285
559,Fall,0.75,1,0.520984195,0.15686571,0.118468631,7.687613231,1.953109223,0.245717183,9.640722454
560,Winter,0.75,1,0.682080159,0.201612372,0.043500877,1.723267351,0.454017406,0.23423803,2.177284757
561,Spring,1,1,0.533608349,0.164927627,0.080264126,10.58272442,1.324704802,0.245191753,11.90742923
562,Summer,1,1,0.194373933,0.052218074,0.045882283,16.02298656,0.660846285,0.098100356,16.68383285
563,Fall,1,1,0.539432093,0.15686571,0.118468631,7.687613231,1.953109223,0.275334341,9.640722454
564,Winter,1,1,0.598229086,0.201612372,0.043500877,1.723267351,0.454017406,0.245113249,2.177284757
565,Spring,1.25,1,0.536268108,0.164927627,0.080264126,10.58272442,1.324704802,0.265257785,11.90742923
566,Summer,1.25,1,0.1879122,0.052218074,0.045882283,16.02298656,0.660846285,0.109570927,16.68383285
567,Fall,1.25,1,0.557571546,0.15686571,0.118468631,7.687613231,1.953109223,0.304951499,9.640722454
568,Winter,1.25,1,0.479678952,0.201612372,0.043500877,1.723267351,0.454017406,0.255988468,2.177284757
569,Spring,1.5,1,0.536789639,0.164927627,0.080264126,10.58272442,1.324704802,0.285323816,11.90742923
570,Summer,1.5,1,0.18178486,0.052218074,0.045882283,16.02298656,0.660846285,0.121041498,16.68383285
571,Fall,1.5,1,0.575549746,0.15686571,0.118468631,7.687613231,1.953109223,0.334568656,9.640722454
572,Winter,1.5,1,0.364090561,0.201612372,0.043500877,1.723267351,0.454017406,0.266863687,2.177284757
573,Spring,-1.5,1.25,0.466613637,0.164927627,0.080264126,10.58272442,1.324704802,0.044531438,12.23860543
574,Summer,-1.5,1.25,0.282935299,0.052218074,0.045882283,16.02298656,0.660846285,-0.01660535,16.84904442
575,Fall,-1.5,1.25,0.302391837,0.15686571,0.118468631,7.687613231,1.953109223,-0.020837236,10.12899976
576,Winter,-1.5,1.25,0.229032377,0.201612372,0.043500877,1.723267351,0.454017406,0.136361057,2.290789108
577,Spring,-1.25,1.25,0.480898168,0.164927627,0.080264126,10.58272442,1.324704802,0.06459747,12.23860543
578,Summer,-1.25,1.25,0.267430152,0.052218074,0.045882283,16.02298656,0.660846285,-0.005134779,16.84904442
579,Fall,-1.25,1.25,0.319996273,0.15686571,0.118468631,7.687613231,1.953109223,0.008779921,10.12899976
580,Winter,-1.25,1.25,0.267069995,0.201612372,0.043500877,1.723267351,0.454017406,0.147236276,2.290789108
581,Spring,-1,1.25,0.492659135,0.164927627,0.080264126,10.58272442,1.324704802,0.084663501,12.23860543
582,Summer,-1,1.25,0.256344461,0.052218074,0.045882283,16.02298656,0.660846285,0.006335791,16.84904442
583,Fall,-1,1.25,0.339517936,0.15686571,0.118468631,7.687613231,1.953109223,0.038397079,10.12899976
584,Winter,-1,1.25,0.313041744,0.201612372,0.043500877,1.723267351,0.454017406,0.158111495,2.290789108
585,Spring,-0.75,1.25,0.500323009,0.164927627,0.080264126,10.58272442,1.324704802,0.104729533,12.23860543
586,Summer,-0.75,1.25,0.245726723,0.052218074,0.045882283,16.02298656,0.660846285,0.017806362,16.84904442
587,Fall,-0.75,1.25,0.362809855,0.15686571,0.118468631,7.687613231,1.953109223,0.068014237,10.12899976
588,Winter,-0.75,1.25,0.368340522,0.201612372,0.043500877,1.723267351,0.454017406,0.168986715,2.290789108
589,Spring,-0.5,1.25,0.503208877,0.164927627,0.080264126,10.58272442,1.324704802,0.124795564,12.23860543
590,Summer,-0.5,1.25,0.231362905,0.052218074,0.045882283,16.02298656,0.660846285,0.029276932,16.84904442
591,Fall,-0.5,1.25,0.386082103,0.15686571,0.118468631,7.687613231,1.953109223,0.097631394,10.12899976
592,Winter,-0.5,1.25,0.433891826,0.201612372,0.043500877,1.723267351,0.454017406,0.179861934,2.290789108
593,Spring,-0.25,1.25,0.502982893,0.164927627,0.080264126,10.58272442,1.324704802,0.144861596,12.23860543
594,Summer,-0.25,1.25,0.211730416,0.052218074,0.045882283,16.02298656,0.660846285,0.040747503,16.84904442
595,Fall,-0.25,1.25,0.407055652,0.15686571,0.118468631,7.687613231,1.953109223,0.127248552,10.12899976
596,Winter,-0.25,1.25,0.510538334,0.201612372,0.043500877,1.723267351,0.454017406,0.190737153,2.290789108
597,Spring,0,1.25,0.502484712,0.164927627,0.080264126,10.58272442,1.324704802,0.164927627,12.23860543
598,Summer,0,1.25,0.188894252,0.052218074,0.045882283,16.02298656,0.660846285,0.052218074,16.84904442
599,Fall,0,1.25,0.426187998,0.15686571,0.118468631,7.687613231,1.953109223,0.15686571,10.12899976
600,Winter,0,1.25,0.59675188,0.201612372,0.043500877,1.723267351,0.454017406,0.201612372,2.290789108
601,Spring,0.25,1.25,0.50327706,0.164927627,0.080264126,10.58272442,1.324704802,0.184993659,12.23860543
602,Summer,0.25,1.25,0.166819373,0.052218074,0.045882283,16.02298656,0.660846285,0.063688644,16.84904442
603,Fall,0.25,1.25,0.443811272,0.15686571,0.118468631,7.687613231,1.953109223,0.186482868,10.12899976
604,Winter,0.25,1.25,0.682887784,0.201612372,0.043500877,1.723267351,0.454017406,0.212487591,2.290789108
605,Spring,0.5,1.25,0.50579324,0.164927627,0.080264126,10.58272442,1.324704802,0.20505969,12.23860543
606,Summer,0.5,1.25,0.148619034,0.052218074,0.045882283,16.02298656,0.660846285,0.075159215,16.84904442
607,Fall,0.5,1.25,0.460126778,0.15686571,0.118468631,7.687613231,1.953109223,0.216100025,10.12899976
608,Winter,0.5,1.25,0.741077666,0.201612372,0.043500877,1.723267351,0.454017406,0.223362811,2.290789108
609,Spring,0.75,1.25,0.509250329,0.164927627,0.080264126,10.58272442,1.324704802,0.225125722,12.23860543
610,Summer,0.75,1.25,0.134972934,0.052218074,0.045882283,16.02298656,0.660846285,0.086629786,16.84904442
611,Fall,0.75,1.25,0.475374712,0.15686571,0.118468631,7.687613231,1.953109223,0.245717183,10.12899976
612,Winter,0.75,1.25,0.72592657,0.201612372,0.043500877,1.723267351,0.454017406,0.23423803,2.290789108
613,Spring,1,1.25,0.51226172,0.164927627,0.080264126,10.58272442,1.324704802,0.245191753,12.23860543
614,Summer,1,1.25,0.124763132,0.052218074,0.045882283,16.02298656,0.660846285,0.098100356,16.84904442
615,Fall,1,1.25,0.489792355,0.15686571,0.118468631,7.687613231,1.953109223,0.275334341,10.12899976
616,Winter,1,1.25,0.620375048,0.201612372,0.043500877,1.723267351,0.454017406,0.245113249,2.290789108
617,Spring,1.25,1.25,0.513563017,0.164927627,0.080264126,10.58272442,1.324704802,0.265257785,12.23860543
618,Summer,1.25,1.25,0.116615329,0.052218074,0.045882283,16.02298656,0.660846285,0.109570927,16.84904442
619,Fall,1.25,1.25,0.503585983,0.15686571,0.118468631,7.687613231,1.953109223,0.304951499,10.12899976
620,Winter,1.25,1.25,0.473137672,0.201612372,0.043500877,1.723267351,0.454017406,0.255988468,2.290789108
621,Spring,1.5,1.25,0.512276252,0.164927627,0.080264126,10.58272442,1.324704802,0.285323816,12.23860543
622,Summer,1.5,1.25,0.109689374,0.052218074,0.045882283,16.02298656,0.660846285,0.121041498,16.84904442
623,Fall,1.5,1.25,0.516930659,0.15686571,0.118468631,7.687613231,1.953109223,0.334568656,10.12899976
624,Winter,1.5,1.25,0.339129106,0.201612372,0.043500877,1.723267351,0.454017406,0.266863687,2.290789108
625,Spring,-1.5,1.5,0.452924474,0.164927627,0.080264126,10.58272442,1.324704802,0.044531438,12.56978163
626,Summer,-1.5,1.5,0.288343768,0.052218074,0.045882283,16.02298656,0.660846285,-0.01660535,17.01425599
627,Fall,-1.5,1.5,0.281843577,0.15686571,0.118468631,7.687613231,1.953109223,-0.020837236,10.61727707
628,Winter,-1.5,1.5,0.185429123,0.201612372,0.043500877,1.723267351,0.454017406,0.136361057,2.40429346
629,Spring,-1.25,1.5,0.468112857,0.164927627,0.080264126,10.58272442,1.324704802,0.06459747,12.56978163
630,Summer,-1.25,1.5,0.253168584,0.052218074,0.045882283,16.02298656,0.660846285,-0.005134779,17.01425599
631,Fall,-1.25,1.5,0.295675065,0.15686571,0.118468631,7.687613231,1.953109223,0.008779921,10.61727707
632,Winter,-1.25,1.5,0.226624832,0.201612372,0.043500877,1.723267351,0.454017406,0.147236276,2.40429346
633,Spring,-1,1.5,0.480025394,0.164927627,0.080264126,10.58272442,1.324704802,0.084663501,12.56978163
634,Summer,-1,1.5,0.226161772,0.052218074,0.045882283,16.02298656,0.660846285,0.006335791,17.01425599
635,Fall,-1,1.5,0.313627638,0.15686571,0.118468631,7.687613231,1.953109223,0.038397079,10.61727707
636,Winter,-1,1.5,0.27495754,0.201612372,0.043500877,1.723267351,0.454017406,0.158111495,2.40429346
637,Spring,-0.75,1.5,0.487061662,0.164927627,0.080264126,10.58272442,1.324704802,0.104729533,12.56978163
638,Summer,-0.75,1.5,0.205461926,0.052218074,0.045882283,16.02298656,0.660846285,0.017806362,17.01425599
639,Fall,-0.75,1.5,0.334513703,0.15686571,0.118468631,7.687613231,1.953109223,0.068014237,10.61727707
640,Winter,-0.75,1.5,0.331404589,0.201612372,0.043500877,1.723267351,0.454017406,0.168986715,2.40429346
641,Spring,-0.5,1.5,0.488687782,0.164927627,0.080264126,10.58272442,1.324704802,0.124795564,12.56978163
642,Summer,-0.5,1.5,0.18694298,0.052218074,0.045882283,16.02298656,0.660846285,0.029276932,17.01425599
643,Fall,-0.5,1.5,0.354692856,0.15686571,0.118468631,7.687613231,1.953109223,0.097631394,10.61727707
644,Winter,-0.5,1.5,0.400501101,0.201612372,0.043500877,1.723267351,0.454017406,0.179861934,2.40429346
645,Spring,-0.25,1.5,0.486965802,0.164927627,0.080264126,10.58272442,1.324704802,0.144861596,12.56978163
646,Summer,-0.25,1.5,0.16692789,0.052218074,0.045882283,16.02298656,0.660846285,0.040747503,17.01425599
647,Fall,-0.25,1.5,0.37354715,0.15686571,0.118468631,7.687613231,1.953109223,0.127248552,10.61727707
648,Winter,-0.25,1.5,0.485410612,0.201612372,0.043500877,1.723267351,0.454017406,0.190737153,2.40429346
649,Spring,0,1.5,0.48514073,0.164927627,0.080264126,10.58272442,1.324704802,0.164927627,12.56978163
650,Summer,0,1.5,0.144818132,0.052218074,0.045882283,16.02298656,0.660846285,0.052218074,17.01425599
651,Fall,0,1.5,0.390719322,0.15686571,0.118468631,7.687613231,1.953109223,0.15686571,10.61727707
652,Winter,0,1.5,0.58670669,0.201612372,0.043500877,1.723267351,0.454017406,0.201612372,2.40429346
653,Spring,0.25,1.5,0.484960843,0.164927627,0.080264126,10.58272442,1.324704802,0.184993659,12.56978163
654,Summer,0.25,1.5,0.122991061,0.052218074,0.045882283,16.02298656,0.660846285,0.063688644,17.01425599
655,Fall,0.25,1.5,0.405971705,0.15686571,0.118468631,7.687613231,1.953109223,0.186482868,10.61727707
656,Winter,0.25,1.5,0.696547458,0.201612372,0.043500877,1.723267351,0.454017406,0.212487591,2.40429346
657,Spring,0.5,1.5,0.486838918,0.164927627,0.080264126,10.58272442,1.324704802,0.20505969,12.56978163
658,Summer,0.5,1.5,0.10447643,0.052218074,0.045882283,16.02298656,0.660846285,0.075159215,17.01425599
659,Fall,0.5,1.5,0.419456748,0.15686571,0.118468631,7.687613231,1.953109223,0.216100025,10.61727707
660,Winter,0.5,1.5,0.781679296,0.201612372,0.043500877,1.723267351,0.454017406,0.223362811,2.40429346
661,Spring,0.75,1.5,0.489711798,0.164927627,0.080264126,10.58272442,1.324704802,0.225125722,12.56978163
662,Summer,0.75,1.5,0.090685038,0.052218074,0.045882283,16.02298656,0.660846285,0.086629786,17.01425599
663,Fall,0.75,1.5,0.431485537,0.15686571,0.118468631,7.687613231,1.953109223,0.245717183,10.61727707
664,Winter,0.75,1.5,0.77441458,0.201612372,0.043500877,1.723267351,0.454017406,0.23423803,2.40429346
665,Spring,1,1.5,0.491908118,0.164927627,0.080264126,10.58272442,1.324704802,0.245191753,12.56978163
666,Summer,1,1.5,0.081056616,0.052218074,0.045882283,16.02298656,0.660846285,0.098100356,17.01425599
667,Fall,1,1.5,0.442366171,0.15686571,0.118468631,7.687613231,1.953109223,0.275334341,10.61727707
668,Winter,1,1.5,0.643828155,0.201612372,0.043500877,1.723267351,0.454017406,0.245113249,2.40429346
669,Spring,1.25,1.5,0.492017936,0.164927627,0.080264126,10.58272442,1.324704802,0.265257785,12.56978163
670,Summer,1.25,1.5,0.074328685,0.052218074,0.045882283,16.02298656,0.660846285,0.109570927,17.01425599
671,Fall,1.25,1.5,0.452366046,0.15686571,0.118468631,7.687613231,1.953109223,0.304951499,10.61727707
672,Winter,1.25,1.5,0.465496978,0.201612372,0.043500877,1.723267351,0.454017406,0.255988468,2.40429346
673,Spring,1.5,1.5,0.48913558,0.164927627,0.080264126,10.58272442,1.324704802,0.285323816,12.56978163
674,Summer,1.5,1.5,0.069582036,0.052218074,0.045882283,16.02298656,0.660846285,0.121041498,17.01425599
675,Fall,1.5,1.5,0.461704605,0.15686571,0.118468631,7.687613231,1.953109223,0.334568656,10.61727707
676,Winter,1.5,1.5,0.313963054,0.201612372,0.043500877,1.723267351,0.454017406,0.266863687,2.40429346
